season,week,team,off_clutch_epa,off_clutch_plays,def_clutch_epa,def_clutch_plays
2023,3,SEA,0.0,0.0,0.0,0.0
2023,3,CAR,0.0,0.0,0.0,0.0
2023,3,KC,0.0,0.0,0.0,0.0
2023,3,CHI,0.0,0.0,0.0,0.0
2023,3,ARI,0.0,0.0,0.0,0.0
2023,3,DAL,0.0,0.0,0.0,0.0
2023,3,MIA,0.0,0.0,0.0,0.0
2023,3,DEN,0.0,0.0,0.0,0.0
2023,3,HOU,0.0,0.0,0.0,0.0
2023,3,JAX,0.0,0.0,0.0,0.0
2023,3,IND,-2.590999822539743,19.0,-7.461472187016625,25.0
2023,3,BAL,-7.461472187016625,25.0,-2.590999822539743,19.0
2023,3,LAC,-4.039933873864356,6.0,-9.395609355007764,13.0
2023,3,MIN,-9.395609355007764,13.0,-4.039933873864356,6.0
2023,3,CIN,-0.622876503970474,4.0,0.06757300310763314,1.0
2023,3,LA,0.06757300310763314,1.0,-0.622876503970474,4.0
2023,3,NYJ,-6.571039869013475,11.0,-5.611824438237818,14.0
2023,3,NE,-5.611824438237818,14.0,-6.571039869013475,11.0
2023,3,NO,-0.7620858162408695,9.0,5.639524974264155,12.0
2023,3,GB,5.639524974264155,12.0,-0.7620858162408695,9.0
2023,3,SF,0.0,0.0,0.0,0.0
2023,3,NYG,0.0,0.0,0.0,0.0
2023,3,TB,0.0,0.0,0.0,0.0
2023,3,PHI,0.0,0.0,0.0,0.0
2023,3,PIT,-5.334369566873647,11.0,-1.4818569932831451,12.0
2023,3,LV,-1.4818569932831451,12.0,-5.334369566873647,11.0
2023,3,CLE,0.0,0.0,0.0,0.0
2023,3,TEN,0.0,0.0,0.0,0.0
2023,4,ARI,0.0,0.0,0.0,0.0
2023,4,SF,0.0,0.0,0.0,0.0
2023,4,JAX,0.0,0.0,0.0,0.0
2023,4,ATL,0.0,0.0,0.0,0.0
2023,4,BAL,0.0,0.0,0.0,0.0
2023,4,CLE,0.0,0.0,0.0,0.0
2023,4,CIN,0.0,0.0,0.0,0.0
2023,4,TEN,0.0,0.0,0.0,0.0
2023,4,CHI,-4.135660529485904,14.0,2.158957659965381,6.0
2023,4,DEN,2.158957659965381,6.0,-4.135660529485904,14.0
2023,4,DET,0.0,0.0,0.0,0.0
2023,4,GB,0.0,0.0,0.0,0.0
2023,4,KC,-2.7813626374700107,12.0,0.0,0.0
2023,4,NYJ,0.0,0.0,-2.7813626374700107,12.0
2023,4,LA,-3.5667737022740766,11.0,3.0244816572377458,15.0
2023,4,IND,3.0244816572377458,15.0,-3.5667737022740766,11.0
2023,4,LAC,-4.9369096958544105,12.0,-3.877036684947438,7.0
2023,4,LV,-3.877036684947438,7.0,-4.9369096958544105,12.0
2023,4,BUF,0.0,0.0,0.0,0.0
2023,4,MIA,0.0,0.0,0.0,0.0
2023,4,MIN,-0.5439226744929329,4.0,-3.792545617092401,10.0
2023,4,CAR,-3.792545617092401,10.0,-0.5439226744929329,4.0
2023,4,DAL,0.0,0.0,0.0,0.0
2023,4,NE,0.0,0.0,0.0,0.0
2023,4,HOU,0.0,0.0,0.0,0.0
2023,4,PIT,0.0,0.0,0.0,0.0
2023,4,NYG,0.0,0.0,0.0,0.0
2023,4,SEA,0.0,0.0,0.0,0.0
2023,4,NO,0.0,0.0,4.799069023458287,5.0
2023,4,TB,4.799069023458287,5.0,0.0,0.0
2023,4,WAS,3.6758887161127736,16.0,5.187019473451607,10.0
2023,4,PHI,5.187019473451607,10.0,3.6758887161127736,16.0
2023,5,BAL,-12.568066003062995,11.0,2.7304044985941145,14.0
2023,5,PIT,2.7304044985941145,14.0,-12.568066003062995,11.0
2023,5,CAR,0.0,0.0,0.0,0.0
2023,5,DET,0.0,0.0,0.0,0.0
2023,5,CHI,0.0,0.0,0.0,0.0
2023,5,WAS,0.0,0.0,0.0,0.0
2023,5,ARI,0.0,0.0,0.0,0.0
2023,5,CIN,0.0,0.0,0.0,0.0
2023,5,SF,0.0,0.0,0.0,0.0
2023,5,DAL,0.0,0.0,0.0,0.0
2023,5,GB,-2.291944438125938,8.0,-3.1832799144322053,9.0
2023,5,LV,-3.1832799144322053,9.0,-2.291944438125938,8.0
2023,5,ATL,2.02273062011227,12.0,3.847591053089436,8.0
2023,5,HOU,3.847591053089436,8.0,2.02273062011227,12.0
2023,5,JAX,3.029077788902214,12.0,-3.388976211076884,3.0
2023,5,BUF,-3.388976211076884,3.0,3.029077788902214,12.0
2023,5,MIN,-5.210281491279602,11.0,-1.6562993812840432,6.0
2023,5,KC,-1.6562993812840432,6.0,-5.210281491279602,11.0
2023,5,NO,0.0,0.0,0.0,0.0
2023,5,NE,0.0,0.0,0.0,0.0
2023,5,NYG,0.0,0.0,0.0,0.0
2023,5,MIA,0.0,0.0,0.0,0.0
2023,5,NYJ,-1.156107574235648,7.0,-6.2495817221496255,9.0
2023,5,DEN,-6.2495817221496255,9.0,-1.156107574235648,7.0
2023,5,PHI,-0.7658223081380129,2.0,0.0,0.0
2023,5,LA,0.0,0.0,-0.7658223081380129,2.0
2023,5,IND,0.5319305210141465,12.0,-1.50587088620523,8.0
2023,5,TEN,-1.50587088620523,8.0,0.5319305210141465,12.0
2023,6,ARI,0.0,0.0,0.0,0.0
2023,6,LA,0.0,0.0,0.0,0.0
2023,6,BAL,-1.5958585733314976,5.0,0.0,0.0
2023,6,TEN,0.0,0.0,-1.5958585733314976,5.0
2023,6,CAR,0.0,0.0,0.0,0.0
2023,6,MIA,0.0,0.0,0.0,0.0
2023,6,DAL,-1.415429852961097,11.0,-3.863704922434408,5.0
2023,6,LAC,-3.863704922434408,5.0,-1.415429852961097,11.0
2023,6,DEN,0.0,0.0,2.1783451822120696,7.0
2023,6,KC,2.1783451822120696,7.0,0.0,0.0
2023,6,TB,0.0,0.0,0.0,0.0
2023,6,DET,0.0,0.0,0.0,0.0
2023,6,IND,0.0,0.0,0.0,0.0
2023,6,JAX,0.0,0.0,0.0,0.0
2023,6,CHI,-3.4261562469182536,6.0,-1.8006792828673497,7.0
2023,6,MIN,-1.8006792828673497,7.0,-3.4261562469182536,6.0
2023,6,LV,-2.6468720976263285,12.0,-3.0433974892928966,6.0
2023,6,NE,-3.0433974892928966,6.0,-2.6468720976263285,12.0
2023,6,HOU,-0.8680258691310883,9.0,-3.7007713235216215,15.0
2023,6,NO,-3.7007713235216215,15.0,-0.8680258691310883,9.0
2023,6,BUF,-2.100614711365246,7.0,-5.575500669772737,22.0
2023,6,NYG,-5.575500669772737,22.0,-2.100614711365246,7.0
2023,6,NYJ,0.18309426192729727,5.0,-9.262377499981085,13.0
2023,6,PHI,-9.262377499981085,13.0,0.18309426192729727,5.0
2023,6,SEA,-6.6485347030102275,14.0,-2.2461977914208546,5.0
2023,6,CIN,-2.2461977914208546,5.0,-6.6485347030102275,14.0
2023,6,SF,-2.7957925780210644,16.0,0.830482060322538,16.0
2023,6,CLE,0.830482060322538,16.0,-2.7957925780210644,16.0
2023,6,WAS,-4.757550573267508,7.0,-5.162403960770462,11.0
2023,6,ATL,-5.162403960770462,11.0,-4.757550573267508,7.0
2023,7,ARI,0.0,0.0,1.1211728830821812,9.0
2023,7,SEA,1.1211728830821812,9.0,0.0,0.0
2023,7,TB,0.2062483545159921,14.0,0.6170234916498885,10.0
2023,7,ATL,0.6170234916498885,10.0,0.2062483545159921,14.0
2023,7,NE,6.257882749065708,11.0,4.115023270933423,12.0
2023,7,BUF,4.115023270933423,12.0,6.257882749065708,11.0
2023,7,CLE,1.4821813941090367,18.0,-4.637928651121911,8.0
2023,7,IND,-4.637928651121911,8.0,1.4821813941090367,18.0
2023,7,BAL,0.0,0.0,0.0,0.0
2023,7,DET,0.0,0.0,0.0,0.0
2023,7,DEN,-1.0527169698034413,8.0,-1.6063017682172358,7.0
2023,7,GB,-1.6063017682172358,7.0,-1.0527169698034413,8.0
2023,7,JAX,1.820657412989181,9.0,-4.026389227423351,17.0
2023,7,NO,-4.026389227423351,17.0,1.820657412989181,9.0
2023,7,LAC,0.0,0.0,3.4573396740015596,3.0
2023,7,KC,3.4573396740015596,3.0,0.0,0.0
2023,7,CHI,0.0,0.0,0.0,0.0
2023,7,LV,0.0,0.0,0.0,0.0
2023,7,PHI,1.8594831312948372,2.0,0.0,0.0
2023,7,MIA,0.0,0.0,1.8594831312948372,2.0
2023,7,PIT,-0.764562604483217,10.0,0.0,0.0
2023,7,LA,0.0,0.0,-0.764562604483217,10.0
2023,7,MIN,-1.9765749224461613,11.0,-1.6326993559487164,5.0
2023,7,SF,-1.6326993559487164,5.0,-1.9765749224461613,11.0
2023,7,NYG,0.0,3.0,-1.0486100283451378,12.0
2023,7,WAS,-1.0486100283451378,12.0,0.0,3.0
2023,8,TEN,-4.29112641280517,10.0,-3.346594927962918,5.0
2023,8,ATL,-3.346594927962918,5.0,-4.29112641280517,10.0
2023,8,ARI,0.0,0.0,-0.29310960666043684,2.0
2023,8,BAL,-0.29310960666043684,2.0,0.0,0.0
2023,8,CHI,0.0,0.0,0.0,0.0
2023,8,LAC,0.0,0.0,0.0,0.0
2023,8,SF,0.0,0.0,3.5744395638466813,5.0
2023,8,CIN,3.5744395638466813,5.0,0.0,0.0
2023,8,CLE,-6.013384904887062,11.0,2.2351538085354936,8.0
2023,8,SEA,2.2351538085354936,8.0,-6.013384904887062,11.0
2023,8,HOU,0.0,0.0,2.1373997058253735,13.0
2023,8,CAR,2.1373997058253735,13.0,0.0,0.0
2023,8,PIT,0.0,0.0,0.4186821175984248,1.0
2023,8,JAX,0.4186821175984248,1.0,0.0,0.0
2023,8,KC,0.0,0.0,0.0,0.0
2023,8,DEN,0.0,0.0,0.0,0.0
2023,8,DAL,0.0,0.0,0.0,0.0
2023,8,LA,0.0,0.0,0.0,0.0
2023,8,DET,0.0,0.0,0.0,0.0
2023,8,LV,0.0,0.0,0.0,0.0
2023,8,GB,0.0,0.0,0.0,0.0
2023,8,MIN,0.0,0.0,0.0,0.0
2023,8,NE,0.0,0.0,3.820146593032405,3.0
2023,8,MIA,3.820146593032405,3.0,0.0,0.0
2023,8,IND,-0.7058325208490714,6.0,1.440711286617443,11.0
2023,8,NO,1.440711286617443,11.0,-0.7058325208490714,6.0
2023,8,NYJ,-1.5832810321007855,11.0,-6.136187698983122,8.0
2023,8,NYG,-6.136187698983122,8.0,-1.5832810321007855,11.0
2023,8,WAS,-8.534930362321951,7.0,0.006079819984734058,10.0
2023,8,PHI,0.006079819984734058,10.0,-8.534930362321951,7.0
2023,8,TB,0.9950427386648952,6.0,-0.8772045014193282,8.0
2023,8,BUF,-0.8772045014193282,8.0,0.9950427386648952,6.0
2023,9,ARI,0.0,0.0,0.0,0.0
2023,9,CLE,0.0,0.0,0.0,0.0
2023,9,CIN,-0.9927905459189788,8.0,1.053,1.0
2023,9,BUF,1.053,1.0,-0.9927905459189788,8.0
2023,9,CHI,-8.988898313313257,7.0,-11.36275632242905,11.0
2023,9,NO,-11.36275632242905,11.0,-8.988898313313257,7.0
2023,9,DAL,-1.6706378887756728,19.0,-2.04725552018499,6.0
2023,9,PHI,-2.04725552018499,6.0,-1.6706378887756728,19.0
2023,9,CAR,0.0,0.0,0.0,0.0
2023,9,IND,0.0,0.0,0.0,0.0
2023,9,LAC,0.0,0.0,0.0,0.0
2023,9,NYJ,0.0,0.0,0.0,0.0
2023,9,LA,0.0,0.0,0.0,0.0
2023,9,GB,0.0,0.0,0.0,0.0
2023,9,KC,-0.9026506388327107,6.0,-1.1169504016870633,8.0
2023,9,MIA,-1.1169504016870633,8.0,-0.9026506388327107,6.0
2023,9,ATL,2.913787271568136,11.0,5.932918377896149,13.0
2023,9,MIN,5.932918377896149,13.0,2.913787271568136,11.0
2023,9,NYG,0.0,0.0,0.0,0.0
2023,9,LV,0.0,0.0,0.0,0.0
2023,9,SEA,0.0,0.0,0.0,0.0
2023,9,BAL,0.0,0.0,0.0,0.0
2023,9,HOU,5.780677465416491,9.0,5.189254569856294,14.0
2023,9,TB,5.189254569856294,14.0,5.780677465416491,9.0
2023,9,PIT,0.4637314672441666,11.0,-3.3612329037860036,18.0
2023,9,TEN,-3.3612329037860036,18.0,0.4637314672441666,11.0
2023,9,WAS,0.058583659352734685,11.0,-0.6624323329888284,9.0
2023,9,NE,-0.6624323329888284,9.0,0.058583659352734685,11.0
2023,10,ARI,1.8533068783581257,12.0,4.123684213656932,7.0
2023,10,ATL,4.123684213656932,7.0,1.8533068783581257,12.0
2023,10,CHI,-2.264423146029003,5.0,-2.849510563421063,11.0
2023,10,CAR,-2.849510563421063,11.0,-2.264423146029003,5.0
2023,10,CLE,2.4998280624859035,13.0,0.0,0.0
2023,10,BAL,0.0,0.0,2.4998280624859035,13.0
2023,10,BUF,5.730199110680211,6.0,2.3929228918859735,13.0
2023,10,DEN,2.3929228918859735,13.0,5.730199110680211,6.0
2023,10,LAC,3.9793879305963635,3.0,1.8020127825438976,10.0
2023,10,DET,1.8020127825438976,10.0,3.9793879305963635,3.0
2023,10,PIT,-1.135091675503645,8.0,-3.9144035315257497,12.0
2023,10,GB,-3.9144035315257497,12.0,-1.135091675503645,8.0
2023,10,CIN,1.716539448113132,7.0,0.12001631641760468,12.0
2023,10,HOU,0.12001631641760468,12.0,1.716539448113132,7.0
2023,10,NE,-5.132538547506556,10.0,-0.2553078642813489,9.0
2023,10,IND,-0.2553078642813489,9.0,-5.132538547506556,10.0
2023,10,MIN,-4.276657197391614,8.0,-4.682997932424769,11.0
2023,10,NO,-4.682997932424769,11.0,-4.276657197391614,8.0
2023,10,DAL,0.0,0.0,0.0,0.0
2023,10,NYG,0.0,0.0,0.0,0.0
2023,10,LV,-2.4613028425956145,5.0,-4.36809059639927,14.0
2023,10,NYJ,-4.36809059639927,14.0,-2.4613028425956145,5.0
2023,10,JAX,0.0,0.0,0.0,0.0
2023,10,SF,0.0,0.0,0.0,0.0
2023,10,TEN,0.0,0.0,0.0,0.0
2023,10,TB,0.0,0.0,0.0,0.0
2023,10,WAS,6.186482572099145,12.0,8.799818638116072,15.0
2023,10,SEA,8.799818638116072,15.0,6.186482572099145,12.0
2023,11,ARI,-0.587262166198343,11.0,0.0,1.0
2023,11,HOU,0.0,1.0,-0.587262166198343,11.0
2023,11,CHI,-4.9529608493321575,7.0,6.314364420354017,15.0
2023,11,DET,6.314364420354017,15.0,-4.9529608493321575,7.0
2023,11,BAL,0.0,0.0,0.0,0.0
2023,11,CIN,0.0,0.0,0.0,0.0
2023,11,DAL,0.0,0.0,0.0,0.0
2023,11,CAR,0.0,0.0,0.0,0.0
2023,11,GB,2.8004505696158835,12.0,-4.866685384156881,13.0
2023,11,LAC,-4.866685384156881,13.0,2.8004505696158835,12.0
2023,11,LV,-5.725923266145401,13.0,-1.887012803927064,8.0
2023,11,MIA,-1.887012803927064,8.0,-5.725923266145401,13.0
2023,11,MIN,-5.021295362035744,13.0,2.665601814151276,13.0
2023,11,DEN,2.665601814151276,13.0,-5.021295362035744,13.0
2023,11,NYG,-1.5146641067694873,5.0,-7.510040863547523,10.0
2023,11,WAS,-7.510040863547523,10.0,-1.5146641067694873,5.0
2023,11,NYJ,0.0,0.0,0.0,0.0
2023,11,BUF,0.0,0.0,0.0,0.0
2023,11,KC,-2.2775087325717323,9.0,-5.223437244945671,9.0
2023,11,PHI,-5.223437244945671,9.0,-2.2775087325717323,9.0
2023,11,CLE,0.644527102354914,15.0,-3.5139426836103667,8.0
2023,11,PIT,-3.5139426836103667,8.0,0.644527102354914,15.0
2023,11,LA,-0.9743814296671189,10.0,-1.0952303198864684,8.0
2023,11,SEA,-1.0952303198864684,8.0,-0.9743814296671189,10.0
2023,11,SF,0.0,0.0,0.0,0.0
2023,11,TB,0.0,0.0,0.0,0.0
2023,11,TEN,0.0,0.0,0.0,0.0
2023,11,JAX,0.0,0.0,0.0,0.0
2023,12,LAC,-4.302010798710398,6.0,-0.2934227172518149,6.0
2023,12,BAL,-0.2934227172518149,6.0,-4.302010798710398,6.0
2023,12,BUF,3.4122392015857135,9.0,7.813495664624497,19.0
2023,12,PHI,7.813495664624497,19.0,3.4122392015857135,9.0
2023,12,TEN,-4.148470775398891,10.0,-3.2934308943222277,4.0
2023,12,CAR,-3.2934308943222277,4.0,-4.148470775398891,10.0
2023,12,CHI,-3.007798082428053,14.0,-4.4199451161548495,7.0
2023,12,MIN,-4.4199451161548495,7.0,-3.007798082428053,14.0
2023,12,CLE,0.0,0.0,0.0,0.0
2023,12,DEN,0.0,0.0,0.0,0.0
2023,12,GB,-0.6732793404953554,2.0,0.0,0.0
2023,12,DET,0.0,0.0,-0.6732793404953554,2.0
2023,12,HOU,-0.6152765557635576,11.0,-1.977895055199042,6.0
2023,12,JAX,-1.977895055199042,6.0,-0.6152765557635576,11.0
2023,12,LV,0.0,0.0,0.0,0.0
2023,12,KC,0.0,0.0,0.0,0.0
2023,12,LA,0.0,0.0,0.0,0.0
2023,12,ARI,0.0,0.0,0.0,0.0
2023,12,NYJ,0.0,0.0,0.0,0.0
2023,12,MIA,0.0,0.0,0.0,0.0
2023,12,NYG,-2.5877934187301435,4.0,-2.1235593595192768,10.0
2023,12,NE,-2.1235593595192768,10.0,-2.5877934187301435,4.0
2023,12,NO,0.0,0.0,1.2192481070524082,8.0
2023,12,ATL,1.2192481070524082,8.0,0.0,0.0
2023,12,PIT,-1.4282772514270619,9.0,0.0,0.0
2023,12,CIN,0.0,0.0,-1.4282772514270619,9.0
2023,12,SF,0.0,0.0,0.0,0.0
2023,12,SEA,0.0,0.0,0.0,0.0
2023,12,TB,-5.012987280264497,4.0,-5.997212856076658,9.0
2023,12,IND,-5.997212856076658,9.0,-5.012987280264497,4.0
2023,12,WAS,0.0,0.0,0.0,0.0
2023,12,DAL,0.0,0.0,0.0,0.0
2023,13,PIT,0.0,0.0,0.0,0.0
2023,13,ARI,0.0,0.0,0.0,0.0
2023,13,ATL,-4.523978980927495,5.0,-4.790161331620766,12.0
2023,13,NYJ,-4.790161331620766,12.0,-4.523978980927495,5.0
2023,13,TB,-4.675264163408428,9.0,-3.0183891992783174,4.0
2023,13,CAR,-3.0183891992783174,4.0,-4.675264163408428,9.0
2023,13,CIN,3.5688837685156614,24.0,1.858080501202494,10.0
2023,13,JAX,1.858080501202494,10.0,3.5688837685156614,24.0
2023,13,CLE,-4.779305557371117,6.0,5.021701173917041,8.0
2023,13,LA,5.021701173917041,8.0,-4.779305557371117,6.0
2023,13,HOU,-1.5035858192713931,2.0,-0.8711872545536608,15.0
2023,13,DEN,-0.8711872545536608,15.0,-1.5035858192713931,2.0
2023,13,DET,-2.0105934678576887,8.0,-4.1798246268881485,6.0
2023,13,NO,-4.1798246268881485,6.0,-2.0105934678576887,8.0
2023,13,TEN,-2.165279782086145,14.0,3.3286464525735937,16.0
2023,13,IND,3.3286464525735937,16.0,-2.165279782086145,14.0
2023,13,GB,1.4571222253143787,10.0,-0.5610511497361585,11.0
2023,13,KC,-0.5610511497361585,11.0,1.4571222253143787,10.0
2023,13,NE,-2.611702711379621,8.0,-4.548115512763616,8.0
2023,13,LAC,-4.548115512763616,8.0,-2.611702711379621,8.0
2023,13,WAS,0.0,0.0,0.0,0.0
2023,13,MIA,0.0,0.0,0.0,0.0
2023,13,DAL,2.034050418340601,12.0,-6.213021410279907,12.0
2023,13,SEA,-6.213021410279907,12.0,2.034050418340601,12.0
2023,13,PHI,0.0,0.0,0.0,0.0
2023,13,SF,0.0,0.0,0.0,0.0
2023,14,KC,-2.79210031387629,8.0,-2.4087728720041923,12.0
2023,14,BUF,-2.4087728720041923,12.0,-2.79210031387629,8.0
2023,14,CAR,0.0,0.0,0.0,0.0
2023,14,NO,0.0,0.0,0.0,0.0
2023,14,LAC,0.0,0.0,0.0,0.0
2023,14,DEN,0.0,0.0,0.0,0.0
2023,14,CHI,0.0,0.0,0.0,0.0
2023,14,DET,0.0,0.0,0.0,0.0
2023,14,GB,3.1491805228726006,10.0,-2.058452714176383,11.0
2023,14,NYG,-2.058452714176383,11.0,3.1491805228726006,10.0
2023,14,HOU,0.0,0.0,0.0,0.0
2023,14,NYJ,0.0,0.0,0.0,0.0
2023,14,IND,0.0,0.0,0.0,0.0
2023,14,CIN,0.0,0.0,0.0,0.0
2023,14,CLE,-3.42204421304632,10.0,-4.682934339580126,6.0
2023,14,JAX,-4.682934339580126,6.0,-3.42204421304632,10.0
2023,14,BAL,7.368558462811168,17.0,4.149230987401213,12.0
2023,14,LA,4.149230987401213,12.0,7.368558462811168,17.0
2023,14,LV,-4.644024546898436,3.0,-1.1884805707377382,17.0
2023,14,MIN,-1.1884805707377382,17.0,-4.644024546898436,3.0
2023,14,NE,-3.411711225286126,9.0,-3.108192717656493,8.0
2023,14,PIT,-3.108192717656493,8.0,-3.411711225286126,9.0
2023,14,DAL,0.0,0.0,0.0,0.0
2023,14,PHI,0.0,0.0,0.0,0.0
2023,14,SF,0.0,0.0,0.0,0.0
2023,14,SEA,0.0,0.0,0.0,0.0
2023,14,TB,5.8823071222056935,15.0,2.957073594720103,11.0
2023,14,ATL,2.957073594720103,11.0,5.8823071222056935,15.0
2023,14,TEN,5.508630638331592,8.0,-1.9789907051599585,14.0
2023,14,MIA,-1.9789907051599585,14.0,5.508630638331592,8.0
2023,15,ATL,0.0,0.0,1.9697655263589695,14.0
2023,15,CAR,1.9697655263589695,14.0,0.0,0.0
2023,15,JAX,0.0,0.0,0.0,0.0
2023,15,BAL,0.0,0.0,0.0,0.0
2023,15,CLE,9.449308636467855,15.0,-1.7252283116977196,11.0
2023,15,CHI,-1.7252283116977196,11.0,9.449308636467855,15.0
2023,15,BUF,0.0,0.0,0.0,0.0
2023,15,DAL,0.0,0.0,0.0,0.0
2023,15,DET,0.0,0.0,0.0,0.0
2023,15,DEN,0.0,0.0,0.0,0.0
2023,15,HOU,4.9782303333782565,20.0,-3.8590113824175205,18.0
2023,15,TEN,-3.8590113824175205,18.0,4.9782303333782565,20.0
2023,15,NE,0.0,0.0,0.0,0.0
2023,15,KC,0.0,0.0,0.0,0.0
2023,15,LAC,0.0,0.0,0.0,0.0
2023,15,LV,0.0,0.0,0.0,0.0
2023,15,CIN,4.330694300515994,16.0,3.013275137622792,8.0
2023,15,MIN,3.013275137622792,8.0,4.330694300515994,16.0
2023,15,NYG,0.0,0.0,0.0,0.0
2023,15,NO,0.0,0.0,0.0,0.0
2023,15,MIA,0.0,0.0,0.0,0.0
2023,15,NYJ,0.0,0.0,0.0,0.0
2023,15,PHI,-2.0347634584177285,9.0,6.9168625140888125,12.0
2023,15,SEA,6.9168625140888125,12.0,-2.0347634584177285,9.0
2023,15,PIT,0.0,0.0,0.0,0.0
2023,15,IND,0.0,0.0,0.0,0.0
2023,15,ARI,0.0,0.0,0.0,0.0
2023,15,SF,0.0,0.0,0.0,0.0
2023,15,TB,0.0,0.0,0.0,0.0
2023,15,GB,0.0,0.0,0.0,0.0
2023,15,WAS,-0.9488284339293609,1.0,-1.1098976585781202,6.0
2023,15,LA,-1.1098976585781202,6.0,-0.9488284339293609,1.0
2023,16,CHI,-0.24493842403171584,8.0,-3.724617368716281,7.0
2023,16,ARI,-3.724617368716281,7.0,-0.24493842403171584,8.0
2023,16,BAL,0.0,0.0,0.0,0.0
2023,16,SF,0.0,0.0,0.0,0.0
2023,16,BUF,0.8571661047171801,12.0,-0.3466374895651825,4.0
2023,16,LAC,-0.3466374895651825,4.0,0.8571661047171801,12.0
2023,16,CIN,0.0,0.0,0.0,0.0
2023,16,PIT,0.0,0.0,0.0,0.0
2023,16,CLE,0.0,0.0,0.0,0.0
2023,16,HOU,0.0,0.0,0.0,0.0
2023,16,DAL,1.623426071412347,7.0,2.310001165373251,13.0
2023,16,MIA,2.310001165373251,13.0,1.623426071412347,7.0
2023,16,DET,-2.5409100980032235,13.0,-1.0979410517029464,8.0
2023,16,MIN,-1.0979410517029464,8.0,-2.5409100980032235,13.0
2023,16,CAR,4.246772615224589,7.0,2.2083075175760314,10.0
2023,16,GB,2.2083075175760314,10.0,4.246772615224589,7.0
2023,16,IND,0.0,0.0,0.0,0.0
2023,16,ATL,0.0,0.0,0.0,0.0
2023,16,TB,0.0,0.0,0.0,0.0
2023,16,JAX,0.0,0.0,0.0,0.0
2023,16,KC,0.06757300310763314,1.0,-0.825708438642323,7.0
2023,16,LV,-0.825708438642323,7.0,0.06757300310763314,1.0
2023,16,NE,0.2683315075119026,13.0,4.561603786380263,15.0
2023,16,DEN,4.561603786380263,15.0,0.2683315075119026,13.0
2023,16,NO,0.0,0.0,-0.6582778324373066,7.0
2023,16,LA,-0.6582778324373066,7.0,0.0,0.0
2023,16,NYG,-0.553480407805182,11.0,2.194738229038194,8.0
2023,16,PHI,2.194738229038194,8.0,-0.553480407805182,11.0
2023,16,TEN,3.24216451319861,14.0,6.183044343125026,17.0
2023,16,SEA,6.183044343125026,17.0,3.24216451319861,14.0
2023,16,WAS,-0.737974688512089,8.0,-0.16677788691595197,19.0
2023,16,NYJ,-0.16677788691595197,19.0,-0.737974688512089,8.0
2023,17,PHI,0.023664543929044157,12.0,6.409544171867843,9.0
2023,17,ARI,6.409544171867843,9.0,0.023664543929044157,12.0
2023,17,ATL,0.0,0.0,0.0,0.0
2023,17,CHI,0.0,0.0,0.0,0.0
2023,17,JAX,0.0,0.0,0.0,0.0
2023,17,CAR,0.0,0.0,0.0,0.0
2023,17,CIN,-3.7993065704067703,11.0,-1.8594360634160694,6.0
2023,17,KC,-1.8594360634160694,6.0,-3.7993065704067703,11.0
2023,17,DET,0.6312733061932959,15.0,-2.379023653396871,13.0
2023,17,DAL,-2.379023653396871,13.0,0.6312733061932959,15.0
2023,17,GB,0.0,0.0,0.0,0.0
2023,17,MIN,0.0,0.0,0.0,0.0
2023,17,LAC,0.0,0.0,-0.4507865021005273,3.0
2023,17,DEN,-0.4507865021005273,3.0,0.0,0.0
2023,17,LA,-9.428555201855488,11.0,-1.471637114838697,9.0
2023,17,NYG,-1.471637114838697,9.0,-9.428555201855488,11.0
2023,17,IND,1.5038543270202354,12.0,0.06857135097992784,1.0
2023,17,LV,0.06857135097992784,1.0,1.5038543270202354,12.0
2023,17,MIA,0.0,0.0,0.0,0.0
2023,17,BAL,0.0,0.0,0.0,0.0
2023,17,NE,0.0,0.0,-2.1910075660562143,10.0
2023,17,BUF,-2.1910075660562143,10.0,0.0,0.0
2023,17,NO,0.0,0.0,0.0,0.0
2023,17,TB,0.0,0.0,0.0,0.0
2023,17,CLE,0.0,0.0,0.0,0.0
2023,17,NYJ,0.0,0.0,0.0,0.0
2023,17,PIT,-2.738303463207558,8.0,0.0,0.0
2023,17,SEA,0.0,0.0,-2.738303463207558,8.0
2023,17,SF,0.0,0.0,0.0,0.0
2023,17,WAS,0.0,0.0,0.0,0.0
2023,17,TEN,0.0,0.0,0.0,0.0
2023,17,HOU,0.0,0.0,0.0,0.0
2023,18,NO,0.0,0.0,0.0,0.0
2023,18,ATL,0.0,0.0,0.0,0.0
2023,18,MIA,-1.2787287220126018,5.0,-2.194723775377497,12.0
2023,18,BUF,-2.194723775377497,12.0,-1.2787287220126018,5.0
2023,18,CHI,0.0,0.0,0.500839228508994,10.0
2023,18,GB,0.500839228508994,10.0,0.0,0.0
2023,18,CLE,0.0,0.0,0.0,0.0
2023,18,CIN,0.0,0.0,0.0,0.0
2023,18,WAS,0.0,0.0,0.0,0.0
2023,18,DAL,0.0,0.0,0.0,0.0
2023,18,DEN,0.0,0.0,0.0,0.0
2023,18,LV,0.0,0.0,0.0,0.0
2023,18,IND,-3.2299610748013947,11.0,-2.390279272920452,4.0
2023,18,HOU,-2.390279272920452,4.0,-3.2299610748013947,11.0
2023,18,JAX,-3.1109604028752074,4.0,-3.5860535028623417,9.0
2023,18,TEN,-3.5860535028623417,9.0,-3.1109604028752074,4.0
